0;201.0428184
1;201.7709142
2;335.851019
3;321.3795761
4;513.6560516
5;235.8994559
6;38.90636917
7;33.53270461
8;33.25276858
9;40.56074569
10;29.4476651
11;27.76071202
12;29.10737473
13;28.4527143
14;25.92200499
15;22.20314515
16;17.37844685
17;9.869300438
18;3.687146393
19;1.46277575
20;1.187774234
21;1.545153741
22;3.05689815
23;9.103002487
24;17.10870832
25;19.57847818
26;24.91345396
27;24.46478195
28;25.63158409
29;27.69643857
30;27.48342991
31;25.02829242
32;21.55724318
33;25.95885095
34;20.64407991
35;22.89782212
36;22.2743427
37;26.60635993
38;21.60456667
39;18.66163636
40;13.93159648
41;11.8698252
42;7.935837974
43;5.018329374
44;3.329777007
45;2.239734695
46;1.656168146
47;1.340231806
48;1.13363888
49;0.995143014
50;0.900274914
51;0.823736122
52;0.749061259
53;0.705380495
54;0.654878471
55;0.622178495
56;0.580164822
57;0.565737402
58;0.538811792
59;0.524177393
60;0.509786223
61;0.50289456
62;0.498565976
63;0.491941968
64;0.490561016
65;0.489423783
66;0.484339554
67;0.483339237
68;0.486643316
69;0.48070544
70;0.481863631
71;0.479068105
72;0.48572436
73;0.470855505
74;0.482235177
75;0.475970078
76;0.480677182
77;0.475644535
78;0.480690668
79;0.473186071
80;0.473031264
81;0.478145159
82;0.468248978
83;0.463905221
84;0.46254565
85;0.46076193
86;0.464074105
87;0.461739205
88;0.458259678
89;0.461105888
90;0.457809327
91;0.457709218
92;0.46100836
93;0.458480003
94;0.461108763
95;0.463309299
96;0.456769054
97;0.456488623
98;0.455223114
99;0.460213814
100;0.451911776
101;0.456847973
102;0.456688662
103;0.457626
104;0.457477
105;0.461597
106;0.46281
107;0.464591
108;0.466064
109;0.467526
110;0.46571
111;0.46611
112;0.469191
113;0.472634
114;0.474403
115;0.472853
116;0.474144
117;0.474662
118;0.474031
119;0.47391
120;0.473747
121;0.473834
122;0.472706
123;0.469732
124;0.469068
125;0.467979
126;0.465759
127;0.463144
128;0.460297
129;0.459198
130;0.45764
131;0.455816
132;0.454614
133;0.453837
134;0.451102
135;0.450645
136;0.448417
137;0.445908
138;0.44432
139;0.442639
140;0.44294
141;0.442834
142;0.441122
143;0.442227
144;0.441679
145;0.444674
146;0.444004
147;0.446277
148;0.445495
149;0.446693
150;0.447647
151;0.450658
152;0.449135
153;0.449721
154;0.450209
155;0.450571
156;0.453536
157;0.454762
158;0.455771
159;0.45622
160;0.457832
161;0.458469
162;0.460562
163;0.461393
164;0.461678
165;0.462923
166;0.462572
167;0.462894
168;0.461868
169;0.461034
170;0.458225
171;0.455976
172;0.452711
173;0.45078
174;0.447746
175;0.444848
176;0.442209
177;0.438562
178;0.436422
179;0.435977
180;0.43393
181;0.432416
182;0.429333
183;0.428223
184;0.426447
185;0.426389
186;0.426455
187;0.428198
188;0.429217
189;0.432013
190;0.433659
191;0.438555
192;0.438968
193;0.441663
194;0.4447
195;0.44473
196;0.447632
197;0.449164
198;0.450053
199;0.450366
200;0.448486
201;0.447703
202;0.447002
203;0.446516
204;0.443816
205;0.443695
206;0.440336
207;0.437097
208;0.435148
209;0.430913
210;0.42903
211;0.425422
212;0.4223
213;0.421966
214;0.419688
215;0.419634
216;0.417134
217;0.418287
218;0.417136
219;0.417752
220;0.417418
221;0.419845
222;0.419704
223;0.420837
224;0.420833
225;0.424203
226;0.426404
227;0.430508
228;0.433056
229;0.434555
230;0.436143
231;0.437898
232;0.437539
233;0.437716
234;0.436956
235;0.438457
236;0.437516
237;0.437213
238;0.435986
239;0.434796
240;0.433906
241;0.430084
242;0.428668
243;0.427314
244;0.423305
245;0.421676
246;0.41944
247;0.418621
248;0.417762
249;0.417102
250;0.414403
251;0.413743
252;0.413227
253;0.413895
254;0.414647
255;0.415524
256;0.415975
257;0.418773
258;0.421249
259;0.423647
260;0.42517
261;0.430083
262;0.431768
263;0.434338
264;0.438075
265;0.440518
266;0.440243
267;0.441668
268;0.444926
269;0.444318
270;0.445146
271;0.445336
272;0.446763
273;0.447057
274;0.445442
275;0.443291
276;0.443119
277;0.440043
278;0.439793
279;0.436705
280;0.432697
281;0.431285
282;0.428097
283;0.426431
284;0.422602
285;0.421703
286;0.418747
287;0.417614
288;0.417595
289;0.415248
290;0.414107
291;0.413323
292;0.413027
293;0.412441
294;0.411971
295;0.413558
296;0.414409
297;0.416197
298;0.419327
299;0.419856
300;0.424027
301;0.426261
302;0.429686
303;0.43464
304;0.438037
305;0.439073
306;0.439791
307;0.440296
308;0.440782
309;0.441958
310;0.441069
311;0.440497
312;0.438045
313;0.43659
314;0.432964
315;0.431463
316;0.429187
317;0.428364
318;0.427251
319;0.425465
320;0.423745
321;0.423261
322;0.420835
323;0.418417
324;0.417426
325;0.415582
326;0.414789
327;0.412437
328;0.412099
329;0.411811
330;0.409182
331;0.40927
332;0.407212
333;0.408142
334;0.407939
335;0.407189
336;0.408326
337;0.408044
338;0.409104
339;0.410932
340;0.411286
341;0.413969
342;0.417464
343;0.419678
344;0.420237
345;0.425104
346;0.428058
347;0.431978
348;0.433364
349;0.437051
350;0.437721
351;0.440043
352;0.440775
353;0.443885
354;0.443198
355;0.440693
356;0.440767
357;0.438715
358;0.436514
359;0.435036
360;0.432597
361;0.428537
362;0.425301
363;0.425063
364;0.424219
365;0.422559
366;0.420832
367;0.421527
368;0.41968
369;0.418241
370;0.414945
371;0.411339
372;0.411312
373;0.409886
374;0.409747
375;0.40889
376;0.40934
377;0.410119
378;0.409917
379;0.409534
380;0.409706
381;0.410902
382;0.410845
383;0.411153
384;0.412002
385;0.414759
386;0.417267
387;0.420398
388;0.422429
389;0.428107
390;0.428535
391;0.431666
392;0.434874
393;0.437495
394;0.441389
395;0.445277
396;0.445267
397;0.446052
398;0.44697
399;0.445587
400;0.444786
401;0.44424
402;0.442759
403;0.440079
404;0.439576
405;0.436587
406;0.432523
407;0.429929
408;0.426039
409;0.422472
410;0.420806
411;0.419209
412;0.417722
413;0.418132
414;0.419145
415;0.420045
416;0.419239
417;0.421282
418;0.421843
419;0.42413
420;0.425505
421;0.425929
422;0.427786
423;0.431616
424;0.435342
425;0.437616
426;0.439858
427;0.441743
428;0.442813
429;0.444196
430;0.446028
431;0.447569
432;0.449441
433;0.451699
434;0.453389
435;0.454356
436;0.45677
437;0.458082
438;0.459405
439;0.461249
440;0.459607
441;0.459508
442;0.457023
443;0.458701
444;0.457676
445;0.456607
446;0.453978
447;0.451297
448;0.450671
449;0.449796
450;0.449367
451;0.446692
452;0.444138
453;0.439544
454;0.439748
455;0.438315
456;0.435969
457;0.434665
458;0.433903
459;0.435056
460;0.432893
461;0.432372
462;0.430787
463;0.431172
464;0.43054
465;0.431213
466;0.431921
467;0.432716
468;0.433332
469;0.434323
470;0.437436
471;0.441621
472;0.443579
473;0.445237
474;0.444391
475;0.44704
476;0.445905
477;0.449953
478;0.451499
479;0.454845
480;0.457471
481;0.458065
482;0.460038
483;0.464234
484;0.467984
485;0.470152
486;0.473278
487;0.476291
488;0.478449
489;0.477516
490;0.479426
491;0.480025
492;0.47728
493;0.476096
494;0.475303
495;0.472173
496;0.472289
497;0.470456
498;0.469183
499;0.467273
500;0.463756
501;0.4625
502;0.457573
503;0.456346
504;0.454681
505;0.453831
506;0.450702
507;0.448287
508;0.443865
509;0.443308
510;0.440464
511;0.438677
512;0.436713
513;0.437025
514;0.435252
515;0.435626
516;0.436033
517;0.437763
518;0.436464
519;0.436198
520;0.43756
521;0.438722
522;0.441394
523;0.446208
524;0.44796
525;0.45103
526;0.453654
527;0.457917
528;0.45975
529;0.46194
530;0.464708
531;0.468287
532;0.470785
533;0.474248
534;0.477014
535;0.480351
536;0.480122
537;0.484162
538;0.48379
539;0.483931
540;0.485922
541;0.484983
542;0.4835
543;0.483749
544;0.481306
545;0.478104
546;0.47811
547;0.476401
548;0.474835
549;0.472065
550;0.468578
551;0.466579
552;0.46416
553;0.463601
554;0.458417
555;0.457777
556;0.455059
557;0.452271
558;0.449804
559;0.4493
560;0.447429
561;0.446479
562;0.446412
563;0.446632
564;0.445011
565;0.445588
566;0.447091
567;0.447484
568;0.452586
569;0.454743
570;0.456103
571;0.460825
572;0.464008
573;0.465914
574;0.466596
575;0.46831
576;0.469941
577;0.471624
578;0.470895
579;0.471403
580;0.473519
581;0.479289
582;0.486076
583;0.489863
584;0.493497
585;0.496742
586;0.498016
587;0.500149
588;0.499239
589;0.500765
590;0.50001
591;0.50112
592;0.499069
593;0.498492
594;0.496793
595;0.495252
596;0.495458
597;0.492879
598;0.490916
599;0.489506
600;0.487866
601;0.485831
602;0.485488
603;0.482734
604;0.481486
605;0.48056
606;0.478363
607;0.476151
608;0.476416
609;0.475841
610;0.474026
611;0.473316
612;0.47154
613;0.474133
614;0.473357
615;0.475193
616;0.475207
617;0.475484
618;0.476313
619;0.476954
620;0.476689
621;0.479391
622;0.482639
623;0.485015
624;0.485523
625;0.488611
626;0.490121
627;0.491488
628;0.494197
629;0.49798
630;0.502136
631;0.507985
632;0.512495
633;0.516746
634;0.516211
635;0.520957
636;0.521532
637;0.52728
638;0.527847
639;0.528503
640;0.531878
641;0.531839
642;0.532257
643;0.532471
644;0.530739
645;0.530271
646;0.52882
647;0.529469
648;0.529343
649;0.530265
650;0.530729
651;0.524748
652;0.521222
653;0.51623
654;0.514118
655;0.513327
656;0.510894
657;0.510216
658;0.506741
659;0.505837
660;0.503459
661;0.500763
662;0.500967
663;0.49833
664;0.498219
665;0.497421
666;0.496358
667;0.495727
668;0.495651
669;0.494317
670;0.494415
671;0.495587
672;0.495134
673;0.495637
674;0.494922
675;0.49386
676;0.495395
677;0.494409
678;0.494705
679;0.495698
680;0.496878
681;0.498109
