0;41.5640509639078
1;5.04295272456093
2;13.5161907220772
3;-4.14878945185583
4;18.5290641971409
5;142.824589038491
6;2.68062815676919
7;-4.41520438844699
8;0
9;0.610008605829934
10;-0.884325174774033
11;-4.04567307982496
12;-4.81570651805182
13;-3.05147803688097
14;-4.42114851712392
15;2.61982394449174
16;-5.52705207222432
17;-12.3441343372673
18;4.80608130581493
19;-7.34729917721339
20;215.476200237038
21;78.2899364012644
22;22.4215546911797
23;10.118583968117
24;5.37689030052524
25;-17.27449330691
26;12.5162043982043
27;-61.430111411245
28;-24.4316463946145
29;230.82457994796
30;100.701205206417
31;-18.2942734815594
32;-19.638808643706
33;4.68803564162235
34;-9.54113782064282
35;-15.8491989851836
36;-69.361373801519
37;-12.2291438544325
38;-16.9667639284081
39;55.9901785691071
40;10.059612639092
41;-33.5935680724218
42;31.0225125834817
43;-14.57260794495
44;27.1701305102647
45;329.662056883032
46;-13.2454326081859
47;30.0698740964264
48;-35.37980299383
49;-38.0781968777036
50;-116.728096661463
51;754.974461593798
52;36.1207998933437
53;40.6596991959915
54;-26.4233266181278
55;-31.0192015458564
56;-83.2083446950114
57;22.1019837565645
58;-136.155548158634
59;-2631.9372753064
60;-22.6837183428567
61;90.7061633444376
62;0
63;-30.8737474291543
64;-31.0145746128959
65;-16.4599721404027
66;-45.9431025704483
67;497.259347735524
68;32.8973092211993
69;180.550141392937
70;15.0336264412368
71;78.8595486491726
72;-68.0132101718039
73;-539.780349025831
74;-33.137072594288
75;-51.1121494924635
76;63.4687776223813
77;189.180065311771
78;-43.0810258552189
79;-79.2630074488962
80;69.1865952532442
81;23.1773930668826
82;12.2788543997248
83;4.49017792564012
84;4.02938558279802
85;3.90701053979211
86;2.77101578939689
87;3.14991211254956
88;2.278889187403
89;1.59407776807217
90;1.65789163764102
91;5.63988426317941
92;-24.4512208495389
93;-41.3207161206883
94;-131.895883433418
95;32.0002387111091
96;-26.8852214668725
97;-47.2619312828111
98;-75.8096845054406
99;476.033834596782
100;360.266852712041
101;-92.8093463553016
102;-43.1452882797421
103;-29.996934707412
104;62.1975524154509
105;-37.3293833644906
106;-67.9917137241233
107;37.0483523132643
108;39.2585726894299
109;-359.307388615165
110;-51.7522268631912
111;18.5464252411013
112;1595.43206109334
113;536.076673574753
114;-138.944854989959
115;76.5849870371325
116;-57.4395485182095
117;73.2082246777372
118;-68.719408323081
119;85.6758822984279
120;48.9734931799377
121;-301.859926799834
122;-54.4211228126535
123;-46.9226145661159
124;53.5391078602262
125;38.862329911664
126;70.0492924342186
127;121.869175711029
128;22.9820104328761
129;17.717704971556
130;13.2959603641507
131;9.8334691148299
132;5.4839683141595
133;3.81321731276286
134;2.61502728742106
135;1.92192468070961
136;1.51351326089712
137;1.2038167971886
138;1.06896270052905
139;0.995133253089163
140;0.889962639045866
141;0.822883646692027
142;0.831018968856544
143;0.799206427863001
144;0.802863214384539
145;0.793429371421992
146;0.81329611428061
147;0.792394951383904
148;0.810063510010619
149;0.78842546147256
150;0.80792095286821
151;0.772900652321685
152;0.763037304978705
153;0.787294962405121
154;0.759841111464652
155;0.781923357649571
156;0.780877337729868
157;0.786514351225817
158;0.757721384283739
159;0.783892297613609
160;0.76327914833576
161;0.799185627554168
162;0.753052132232559
163;0.780661217209559
164;0.763403731361657
165;0.77262929951041
166;0.772373527886945
167;0.775751437361624
168;0.777747916566348
169;0.777679130047998
170;0.757180052721286
171;0.758391985925575
172;0.805888640767221
173;0.752808579621596
174;0.77121016849466
175;0.755152208681046
176;0.761668276762598
177;0.746565538877061
178;0.752635077054106
179;0.7873736192371
180;0.764981651889637
181;0.747762577134082
182;0.769559370132146
183;0.768286684199134
184;0.759850929392093
185;0.751562492915226
186;0.743206063130965
187;0.760058489946767
188;0.747029555776878
189;0.765939792383848
190;0.748119307080915
191;0.742502772729667
192;0.763966157521168
193;0.744736294187483
194;0.762658567436342
195;0.742598398286219
196;0.736472839766007
197;0.745115659713433
198;0.761528106023974
199;0.76548702059653
200;0.753700501655611
201;0.738918714794917
202;0.729969011565907
203;0.750399720190532
204;0.762626421598977
205;0.774371660024461
206;0.760032783024216
207;0.747401289296788
208;0.750167160704289
209;0.748741649359763
210;0.745790941241793
211;0.72242942094188
212;0.728438418323627
213;0.748081519451446
214;0.757227079653702
215;0.739893643418403
216;0.730530153861175
217;0.761056931524227
218;0.73004235348735
219;0.72716482284967
220;0.732984458413988
221;0.725267581899214
222;0.738180022915453
223;0.727557263181118
224;0.728273220887283
225;0.726209875713036
226;0.720283793553029
227;0.724587680916534
228;0.712854640237535
229;0.708620030485305
230;0.7170959592329
231;0.712867159605559
232;0.705812913914681
233;0.709985773467563
234;0.734094985815095
235;0.7241476052102
236;0.711811732625816
237;0.72332075337394
238;0.70759194587842
239;0.705296141235098
240;0.70774953448096
241;0.710640474481934
242;0.716141698605781
243;0.718960837039119
244;0.706520311814614
245;0.701424518292638
246;0.716928973147386
247;0.6999626765786
248;0.70315256568383
249;0.701537941563286
250;0.695739832999523
251;0.685604913777181
252;0.692144809664433
253;0.702816589617998
254;0.684427482428942
255;0.706482893592542
256;0.683004923867384
257;0.69957585611173
258;0.690564994366732
259;0.695660666100406
260;0.680759956535878
261;0.684380134271308
262;0.681652218642027
263;0.685189924004351
264;0.681026915317326
265;0.683265589222998
266;0.683991681041798
267;0.686902559200332
268;0.673703814686521
269;0.68094943233313
270;0.696005212546358
271;0.683982805950242
272;0.695661590202974
273;0.676394538161579
274;0.678432162783487
275;0.683609182692006
276;0.675147619727371
277;0.676260970559453
278;0.685058313412021
279;0.673926402298617
280;0.676866569724577
281;0.674564990868447
282;0.675266343737301
283;0.668890595742189
284;0.675033710102811
285;0.676486601689848
286;0.670016352344194
287;0.668774272626883
288;0.684573554301779
289;0.668780759971031
290;0.659623645088476
291;0.669395494740517
292;0.679036466817883
293;0.658755005434938
294;0.665293293054191
295;0.658668819734449
296;0.658429227534252
297;0.667985995758146
298;0.666027597960075
299;0.671020394296826
300;0.655784429007751
301;0.657634501993708
