File Version=BWSpec4.04_00
Rseponse Ratio File Version=1.0
CCode=RSM
Int.Time=16000
LowNoiseModeTimeGate=2100000001
P_Number=512
Standard Name=SRM 2244  ( Raman)
Start Pixe=39
End Pixel=500
Start WN=95
End WN=2504
Standard Coefs Order=5
Coefs_C0=0.405953
Coefs_C1=5.20345E-04
Coefs_C2=5.30390E-07
Coefs_C3=-6.84463E-10
Coefs_C4=2.10286E-13
Coefs_C5=2.10286E-13
Pixel   ;  Ratio
82;0.766364966791511;0.766364966791511
83;0.771966303292401;0.771966303292401
84;0.767781805628189;0.767781805628189
85;0.772961933288095;0.772961933288095
86;0.771736055068899;0.771736055068899
87;0.76798391364459;0.76798391364459
88;0.761993667426898;0.761993667426898
89;0.767262552504091;0.767262552504091
90;0.758624755476907;0.758624755476907
91;0.757899726420843;0.757899726420843
92;0.757524111060602;0.757524111060602
93;0.755972190594248;0.755972190594248
94;0.75442465836406;0.75442465836406
95;0.762737148374759;0.762737148374759
96;0.764925991996606;0.764925991996606
97;0.768221976961342;0.768221976961342
98;0.767212946626318;0.767212946626318
99;0.770882795219022;0.770882795219022
100;0.770222329780196;0.770222329780196
101;0.766660461687066;0.766660461687066
102;0.761830246468738;0.761830246468738
103;0.759291708877353;0.759291708877353
104;0.758602367037192;0.758602367037192
105;0.766036640119295;0.766036640119295
106;0.763721100672498;0.763721100672498
107;0.775522864603397;0.775522864603397
108;0.775435283862783;0.775435283862783
109;0.78081365894368;0.78081365894368
110;0.77685169154604;0.77685169154604
111;0.787610365690585;0.787610365690585
112;0.781194583485255;0.781194583485255
113;0.790934639505362;0.790934639505362
114;0.780770710328545;0.780770710328545
115;0.775821617696738;0.775821617696738
116;0.771117385261088;0.771117385261088
117;0.775755945085517;0.775755945085517
118;0.772791093672473;0.772791093672473
119;0.77458974421382;0.77458974421382
120;0.767138970356445;0.767138970356445
121;0.777825950614418;0.777825950614418
122;0.777408455522302;0.777408455522302
123;0.780240874765038;0.780240874765038
124;0.778399359638832;0.778399359638832
125;0.78416508591739;0.78416508591739
126;0.776614861176222;0.776614861176222
127;0.782648210111087;0.782648210111087
128;0.778774369333732;0.778774369333732
129;0.776358294650624;0.776358294650624
130;0.77219876093826;0.77219876093826
131;0.769986428570365;0.769986428570365
132;0.77611548413441;0.77611548413441
133;0.772068545038864;0.772068545038864
134;0.766883091277335;0.766883091277335
135;0.774897947488984;0.774897947488984
136;0.770935928589945;0.770935928589945
137;0.777397152496412;0.777397152496412
138;0.774665732462092;0.774665732462092
139;0.777300602328898;0.777300602328898
140;0.773783003443002;0.773783003443002
141;0.77146338555857;0.77146338555857
142;0.773225818856013;0.773225818856013
143;0.782558361889046;0.782558361889046
144;0.776017344439237;0.776017344439237
145;0.780007601091046;0.780007601091046
146;0.777456208805648;0.777456208805648
147;0.777525970184163;0.777525970184163
148;0.776809625556196;0.776809625556196
149;0.781568131454805;0.781568131454805
150;0.776351311648528;0.776351311648528
151;0.778062594350053;0.778062594350053
152;0.778879041824667;0.778879041824667
153;0.781232578138094;0.781232578138094
154;0.787912781028344;0.787912781028344
155;0.788848989934369;0.788848989934369
156;0.786918171698419;0.786918171698419
157;0.786187367378003;0.786187367378003
158;0.783973424085368;0.783973424085368
159;0.786512646567243;0.786512646567243
160;0.785427604413485;0.785427604413485
161;0.78763220283892;0.78763220283892
162;0.78450393291111;0.78450393291111
163;0.780768294495534;0.780768294495534
164;0.780418415025999;0.780418415025999
165;0.783837341305153;0.783837341305153
166;0.778217028340389;0.778217028340389
167;0.785732061247352;0.785732061247352
168;0.783765662776655;0.783765662776655
169;0.784124332645562;0.784124332645562
170;0.783664493520286;0.783664493520286
171;0.791776688554767;0.791776688554767
172;0.791272889406227;0.791272889406227
173;0.793270939391062;0.793270939391062
174;0.787648484907389;0.787648484907389
175;0.795790732335613;0.795790732335613
176;0.79450998181504;0.79450998181504
177;0.795110442793212;0.795110442793212
178;0.789560934238032;0.789560934238032
179;0.791436825631288;0.791436825631288
180;0.785657732860346;0.785657732860346
181;0.787288764878794;0.787288764878794
182;0.79169206436049;0.79169206436049
183;0.791340400932879;0.791340400932879
184;0.788739257012329;0.788739257012329
185;0.792135558971136;0.792135558971136
186;0.797583400944479;0.797583400944479
187;0.798973514827706;0.798973514827706
188;0.800522154606628;0.800522154606628
189;0.802073384963316;0.802073384963316
190;0.799128145181856;0.799128145181856
191;0.801258669877716;0.801258669877716
192;0.799066566336793;0.799066566336793
193;0.804855381622085;0.804855381622085
194;0.803737344809767;0.803737344809767
195;0.80504629789647;0.80504629789647
196;0.806796757322218;0.806796757322218
197;0.812778710634565;0.812778710634565
198;0.809348748726596;0.809348748726596
199;0.808887268918644;0.808887268918644
200;0.807977002527109;0.807977002527109
201;0.81067296763777;0.81067296763777
202;0.806862228293385;0.806862228293385
203;0.809544302605013;0.809544302605013
204;0.808651207831287;0.808651207831287
205;0.810409786798535;0.810409786798535
206;0.811962343268324;0.811962343268324
207;0.813624604696161;0.813624604696161
208;0.81826875573892;0.81826875573892
209;0.819046713171225;0.819046713171225
210;0.813803657565193;0.813803657565193
211;0.813080594861673;0.813080594861673
212;0.813255348401909;0.813255348401909
213;0.815762133914437;0.815762133914437
214;0.817445081640914;0.817445081640914
215;0.82188085399183;0.82188085399183
216;0.820767786657489;0.820767786657489
217;0.825184993564245;0.825184993564245
218;0.824535283388546;0.824535283388546
219;0.829045921120343;0.829045921120343
220;0.823625819838274;0.823625819838274
221;0.830515614573539;0.830515614573539
222;0.829675967837993;0.829675967837993
223;0.832051326777643;0.832051326777643
224;0.832491725368879;0.832491725368879
225;0.834898945313572;0.834898945313572
226;0.834913045260719;0.834913045260719
227;0.836931516840925;0.836931516840925
228;0.836501603699403;0.836501603699403
229;0.844503304052492;0.844503304052492
230;0.838155615898282;0.838155615898282
231;0.840752173473282;0.840752173473282
232;0.839688073143541;0.839688073143541
233;0.842739058688287;0.842739058688287
234;0.842634830177092;0.842634830177092
235;0.84397569619722;0.84397569619722
236;0.844466321196896;0.844466321196896
237;0.851348684874928;0.851348684874928
238;0.848923300180244;0.848923300180244
239;0.847125902068322;0.847125902068322
240;0.848690776578394;0.848690776578394
241;0.848727807758717;0.848727807758717
242;0.847970416284447;0.847970416284447
243;0.850870450097865;0.850870450097865
244;0.854244824513466;0.854244824513466
245;0.854702618791977;0.854702618791977
246;0.843428535696943;0.843428535696943
247;0.845889509075883;0.845889509075883
248;0.853595726008973;0.853595726008973
249;0.856633310120604;0.856633310120604
250;0.852204998891172;0.852204998891172
251;0.858149074787823;0.858149074787823
252;0.858374939112501;0.858374939112501
253;0.864155350363032;0.864155350363032
254;0.862020867962995;0.862020867962995
255;0.868927709588018;0.868927709588018
256;0.868393145843625;0.868393145843625
257;0.873720630502429;0.873720630502429
258;0.86544691302009;0.86544691302009
259;0.865687008869415;0.865687008869415
260;0.865003924949514;0.865003924949514
261;0.870276012723841;0.870276012723841
262;0.876655474545653;0.876655474545653
263;0.872698259334296;0.872698259334296
264;0.865106416538207;0.865106416538207
265;0.86498067307587;0.86498067307587
266;0.86862646604254;0.86862646604254
267;0.870448042870975;0.870448042870975
268;0.868954137725298;0.868954137725298
269;0.873147243162128;0.873147243162128
270;0.876353949182427;0.876353949182427
271;0.882257493466382;0.882257493466382
272;0.890150532922123;0.890150532922123
273;0.89339203779692;0.89339203779692
274;0.890455096323193;0.890455096323193
275;0.897603900876386;0.897603900876386
276;0.893152584602169;0.893152584602169
277;0.896357639422435;0.896357639422435
278;0.892646183519425;0.892646183519425
279;0.897338697465069;0.897338697465069
280;0.895558548795325;0.895558548795325
281;0.896054801333281;0.896054801333281
282;0.889876431917696;0.889876431917696
283;0.897572445939907;0.897572445939907
284;0.896294304634297;0.896294304634297
285;0.898139134916421;0.898139134916421
286;0.893238349864881;0.893238349864881
287;0.892396362752918;0.892396362752918
288;0.89202143130807;0.89202143130807
289;0.891289475299212;0.891289475299212
290;0.885617631150196;0.885617631150196
291;0.891219949049527;0.891219949049527
292;0.89679704803812;0.89679704803812
293;0.900957335448468;0.900957335448468
294;0.907777994784621;0.907777994784621
295;0.905749403484545;0.905749403484545
296;0.903276867639834;0.903276867639834
297;0.900374637201773;0.900374637201773
298;0.897737802735941;0.897737802735941
299;0.90284516799594;0.90284516799594
300;0.904604842784283;0.904604842784283
301;0.906620356736177;0.906620356736177
302;0.904965556658069;0.904965556658069
303;0.906788750828753;0.906788750828753
304;0.904624968875928;0.904624968875928
305;0.911046216333909;0.911046216333909
306;0.899466509662097;0.899466509662097
307;0.907510793114464;0.907510793114464
308;0.905903800562072;0.905903800562072
309;0.90896033778099;0.90896033778099
310;0.903845336875971;0.903845336875971
311;0.907593644362585;0.907593644362585
312;0.907156087098286;0.907156087098286
313;0.915524236972219;0.915524236972219
314;0.917448756159944;0.917448756159944
315;0.915295232482227;0.915295232482227
316;0.917873051039169;0.917873051039169
317;0.928114974557451;0.928114974557451
318;0.926251605815243;0.926251605815243
319;0.92970698142852;0.92970698142852
320;0.924573734858567;0.924573734858567
321;0.927951559100661;0.927951559100661
322;0.923759464583259;0.923759464583259
323;0.931441746121771;0.931441746121771
324;0.926717451250506;0.926717451250506
325;0.933283877217355;0.933283877217355
326;0.930550201191569;0.930550201191569
327;0.932154961110383;0.932154961110383
328;0.924069966813354;0.924069966813354
329;0.935193871107412;0.935193871107412
330;0.928768767927912;0.928768767927912
331;0.936809058160718;0.936809058160718
332;0.930912524042595;0.930912524042595
333;0.934311211196371;0.934311211196371
334;0.924535737220033;0.924535737220033
335;0.931740785012028;0.931740785012028
336;0.926768118854064;0.926768118854064
337;0.940388786679295;0.940388786679295
338;0.939650526205811;0.939650526205811
339;0.942134996958276;0.942134996958276
340;0.938649717943584;0.938649717943584
341;0.941779724158798;0.941779724158798
342;0.931425851350841;0.931425851350841
343;0.940318713782042;0.940318713782042
344;0.940381343313318;0.940381343313318
345;0.944480817677293;0.944480817677293
346;0.938441439832793;0.938441439832793
347;0.948176147587849;0.948176147587849
348;0.942282965830995;0.942282965830995
349;0.952997097415862;0.952997097415862
350;0.948531381194278;0.948531381194278
351;0.95317607401916;0.95317607401916
352;0.951636489990691;0.951636489990691
353;0.954928170446399;0.954928170446399
354;0.944776162724827;0.944776162724827
355;0.953372866715811;0.953372866715811
356;0.955338435194011;0.955338435194011
357;0.962490715986022;0.962490715986022
358;0.963197459134658;0.963197459134658
359;0.97895336512149;0.97895336512149
360;0.961978221249609;0.961978221249609
361;0.969376749318446;0.969376749318446
362;0.967121482998744;0.967121482998744
363;0.971229156218348;0.971229156218348
364;0.967564886428719;0.967564886428719
365;0.971366947383104;0.971366947383104
366;0.963951717682871;0.963951717682871
367;0.976836220534073;0.976836220534073
368;0.970201647471956;0.970201647471956
369;0.976837127885025;0.976837127885025
370;0.969351973388376;0.969351973388376
371;0.976545174323602;0.976545174323602
372;0.968868829949827;0.968868829949827
373;0.979024876200749;0.979024876200749
374;0.977337048872102;0.977337048872102
375;0.982398778745297;0.982398778745297
376;0.977571414023461;0.977571414023461
377;0.987373167709117;0.987373167709117
378;0.981643651791391;0.981643651791391
379;0.994100324441418;0.994100324441418
380;0.994329723706886;0.994329723706886
381;1.00536351045291;1.00536351045291
382;0.994006499057966;0.994006499057966
383;1.00887496775385;1.00887496775385
384;1.00597217059067;1.00597217059067
385;1.01256182762782;1.01256182762782
386;1.00446744744236;1.00446744744236
387;1.01853923615548;1.01853923615548
388;1.01108999499601;1.01108999499601
389;1.02885525697662;1.02885525697662
390;1.01791238184279;1.01791238184279
391;1.03898229994226;1.03898229994226
392;1.03617963211718;1.03617963211718
393;1.04487033569911;1.04487033569911
394;1.01993627430475;1.01993627430475
395;1.03804801179487;1.03804801179487
396;1.04586609386384;1.04586609386384
397;1.04286502804971;1.04286502804971
398;1.03112092156776;1.03112092156776
399;1.0447021709134;1.0447021709134
400;1.04960083548069;1.04960083548069
401;1.06589206021165;1.06589206021165
402;1.06339064573247;1.06339064573247
403;1.08171972209904;1.08171972209904
404;1.07876791683024;1.07876791683024
405;1.08239137654316;1.08239137654316
406;1.07435466231491;1.07435466231491
407;1.0942578217276;1.0942578217276
408;1.09215986047564;1.09215986047564
409;1.10652824133253;1.10652824133253
410;1.10924513146413;1.10924513146413
411;1.12603640370074;1.12603640370074
412;1.13319922570871;1.13319922570871
413;1.15666307877569;1.15666307877569
414;1.15006075988645;1.15006075988645
415;1.18778108565004;1.18778108565004
416;1.18057274531154;1.18057274531154
417;1.20321148808003;1.20321148808003
418;1.20383134293533;1.20383134293533
419;1.21318952012467;1.21318952012467
420;1.19479401617397;1.19479401617397
421;1.21538175792392;1.21538175792392
422;1.19421603189408;1.19421603189408
423;1.21377076485436;1.21377076485436
424;1.22614092008027;1.22614092008027
425;1.23839642505121;1.23839642505121
426;1.2189158934536;1.2189158934536
427;1.23428890669881;1.23428890669881
428;1.22868101322003;1.22868101322003
429;1.25714903935712;1.25714903935712
430;1.24594195033342;1.24594195033342
431;1.26619866383664;1.26619866383664
432;1.26531662163875;1.26531662163875
433;1.28667836602042;1.28667836602042
434;1.29299086493514;1.29299086493514
435;1.31184752464219;1.31184752464219
436;1.29185670527664;1.29185670527664
437;1.31613887479169;1.31613887479169
438;1.32175911360171;1.32175911360171
439;1.36883148042425;1.36883148042425
440;1.37688388385371;1.37688388385371
441;1.40924043198184;1.40924043198184
442;1.4286628620655;1.4286628620655
443;1.49776818665258;1.49776818665258
444;1.54238064739276;1.54238064739276
445;1.63692433998212;1.63692433998212
446;1.68279838936854;1.68279838936854
447;1.77656743578812;1.77656743578812
448;1.85597557480419;1.85597557480419
449;1.99465910864909;1.99465910864909
450;2.11797414797096;2.11797414797096
451;2.32071228659665;2.32071228659665
452;2.45789103565103;2.45789103565103
453;2.6642075467869;2.6642075467869
454;2.83383759545622;2.83383759545622
455;3.16176260717796;3.16176260717796
456;3.43100343902812;3.43100343902812
457;3.73857369273854;3.73857369273854
458;3.98445101300783;3.98445101300783
459;4.35641929123823;4.35641929123823
460;4.73124553136075;4.73124553136075
461;5.21506611418671;5.21506611418671
462;5.54280456824176;5.54280456824176
463;6.06758760939242;6.06758760939242
464;6.48719528599988;6.48719528599988
465;7.09316938203444;7.09316938203444
466;7.54793549435321;7.54793549435321
467;8.27484709430533;8.27484709430533
468;8.81574832278819;8.81574832278819
469;9.66051092450337;9.66051092450337
470;10.2582092587344;10.2582092587344
471;11.2151885698162;11.2151885698162
472;11.7522384362059;11.7522384362059
473;12.801832863441;12.801832863441
474;13.5166320988198;13.5166320988198
475;14.929647694159;14.929647694159
476;15.501475799055;15.501475799055
477;17.3894531944058;17.3894531944058
478;18.0772283847575;18.0772283847575
479;19.1505579247209;19.1505579247209
480;20.9446161844403;20.9446161844403
481;22.3989940106241;22.3989940106241
482;22.924278890844;22.924278890844
483;24.4068187130648;24.4068187130648
484;26.9433413247853;26.9433413247853
485;29.4301075119992;29.4301075119992
486;31.6733021243583;31.6733021243583
487;34.4400247163309;34.4400247163309
488;33.7052631769438;33.7052631769438
489;36.567391154565;36.567391154565
490;38.7170425762186;38.7170425762186
491;42.1318507094351;42.1318507094351
492;45.0271559228998;45.0271559228998
493;50.2639107865968;50.2639107865968
494;56.7550078506823;56.7550078506823
495;57.5219960378317;57.5219960378317
496;58.5783380440639;58.5783380440639
497;66.8947336267631;66.8947336267631
498;70.4303533160398;70.4303533160398
499;81.5636544912638;81.5636544912638
500;91.176004229045;91.176004229045
501;77.9561082643042;77.9561082643042
502;116.731092185151;116.731092185151
503;127.333941242706;127.333941242706
504;130.753055797986;130.753055797986
505;162.571164506295;162.571164506295
506;149.830242717128;149.830242717128
507;150.571225981273;150.571225981273
508;273.552810895526;273.552810895526
509;240.69916683852;240.69916683852
510;282.182289814895;282.182289814895
511;208.390813186679;208.390813186679
